User_ID,Gender,Age,Location,Verification,Sexual_orientation,Sexual_polarity,Looking_for,Points_Rank,Last_login,Member_since,Number_of_Comments_in_public_forum,Time_spent_chating_H:M,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Profile_pictures,Risk
9405,male,39,B,Non_Verified,bisexual,Dominant,Nobody,0,1710,23.8.2012,0,0:00:00,0,0,0,unknown_risk
9406,male,48,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1696,23.8.2012,0,0:00:00,1,0,0,unknown_risk
9407,male,23,A,Non_Verified,bisexual,Submisive,Men,15,1513,23.8.2012,0,0:00:00,0,0,0,unknown_risk
9408,male,36,G,Non_Verified,Heterosexual,Submisive,Nobody,0,101,23.8.2012,0,0:00:00,0,0,0,unknown_risk
9409,female,27,H,Non_Verified,Heterosexual,Switch,Nobody,0,1227,23.8.2012,0,0:00:00,0,0,0,unknown_risk
9411,male,28,G,Non_Verified,bicurious,Switch,Nobody,0,1650,23.8.2012,0,0:00:00,0,0,0,unknown_risk
9412,male,28,H,Non_Verified,Heterosexual,Switch,Nobody,0,1710,23.8.2012,0,0:00:00,0,0,0,unknown_risk
9414,male,21,A,Non_Verified,bicurious,Submisive,Women,15,122,23.8.2012,0,0:00:00,0,0,0,unknown_risk
9415,male,40,A,Non_Verified,Heterosexual,Switch,Nobody,0,1599,23.8.2012,0,0:00:00,0,0,0,unknown_risk
9423,male,33,A,Non_Verified,Heterosexual,Dominant,Nobody,15,69,23.8.2012,0,0:00:00,2,0,0,unknown_risk
9424,male,40,D,Non_Verified,Heterosexual,Submisive,Nobody,0,1706,23.8.2012,0,0:00:00,0,0,0,unknown_risk
9425,male,47,G,Non_Verified,Heterosexual,Dominant,Nobody,0,1705,23.8.2012,0,0:00:00,0,0,0,unknown_risk
9427,male,34,O,Non_Verified,Heterosexual,Dominant,Nobody,0,1414,24.8.2012,0,0:00:00,0,0,0,unknown_risk
9428,male,46,A,Non_Verified,Heterosexual,Dominant,Nobody,50,144,24.8.2012,3,0:04:00,0,0,0,unknown_risk
9429,male,29,A,Non_Verified,Heterosexual,Submisive,Women,15,1,24.8.2012,0,173:53:00,0,0,0,unknown_risk
9430,male,46,G,Non_Verified,Heterosexual,Dominant,Nobody,0,1709,24.8.2012,0,0:00:00,0,0,0,unknown_risk
9431,male,37,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1709,24.8.2012,0,0:00:00,0,0,0,unknown_risk
9432,male,35,A,Non_Verified,Homosexual,Submisive,Nobody,0,1709,24.8.2012,0,0:00:00,0,0,0,unknown_risk
9435,male,40,A,Non_Verified,Heterosexual,Dominant,Women,15,78,24.8.2012,0,0:24:00,0,0,0,unknown_risk
9436,female,35,A,Verified,bisexual,Dominant,Nobody_but_maybe,359,1,24.8.2012,266,498:19:00,0,4,10,unknown_risk
9437,male,43,H,Non_Verified,bisexual,Dominant,Nobody,0,1134,24.8.2012,0,0:01:00,0,0,0,unknown_risk
9438,male,55,A,Non_Verified,Heterosexual,Dominant,Women,51,83,24.8.2012,1,0:25:00,0,0,0,unknown_risk
9439,male,35,G,Non_Verified,Heterosexual,Switch,Women,16,3,24.8.2012,2,0:00:00,1,0,0,unknown_risk
9440,male,45,G,Non_Verified,Heterosexual,Dominant,Nobody,0,335,24.8.2012,0,0:00:00,0,0,0,unknown_risk
9442,male,59,A,Non_Verified,Heterosexual,Dominant,Nobody,10,42,24.8.2012,0,76:29:00,0,0,4,unknown_risk
9443,male,35,A,Non_Verified,Heterosexual,Switch,Nobody,0,388,24.8.2012,0,0:00:00,0,0,0,unknown_risk
9444,male,37,B,Non_Verified,bisexual,Submisive,Nobody,0,382,24.8.2012,0,0:00:00,1,0,3,unknown_risk
9445,female,37,A,Non_Verified,bisexual,Switch,Nobody,0,1709,24.8.2012,0,0:00:00,0,0,0,unknown_risk
9446,male,30,K,Non_Verified,Heterosexual,Dominant,Nobody,0,1709,24.8.2012,0,0:00:00,0,0,0,unknown_risk
9447,male,37,A,Non_Verified,Heterosexual,Dominant,Nobody,16,955,24.8.2012,1,0:07:00,1,0,0,unknown_risk
9448,male,46,B,Non_Verified,Heterosexual,Switch,Women,0,220,24.8.2012,0,0:00:00,0,0,0,unknown_risk
945,male,58,A,Non_Verified,bisexual,Submisive,Nobody,15,269,12.5.2010,0,0:01:00,0,0,0,unknown_risk
9451,male,38,L,Non_Verified,Heterosexual,Submisive,Women,15,13,24.8.2012,0,0:00:00,0,0,0,unknown_risk
9452,male,44,B,Non_Verified,bicurious,Submisive,Women,15,1523,24.8.2012,0,0:00:00,1,0,0,unknown_risk
9453,female,34,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1691,24.8.2012,0,0:00:00,0,0,0,unknown_risk
9456,male,35,H,Verified,Heterosexual,Switch,Women,125,4,24.8.2012,0,1:40:00,0,0,0,unknown_risk
9457,female,28,D,Non_Verified,Heterosexual,Submisive,Nobody,234,1,24.8.2012,411,4:50:00,0,0,0,unknown_risk
9458,male,52,O,Non_Verified,bisexual,Submisive,Nobody,40,1500,24.8.2012,0,0:00:00,1,0,8,unknown_risk
946,male,47,C,Non_Verified,Homosexual,Submisive,Nobody,0,2256,12.5.2010,0,0:00:00,0,0,0,unknown_risk
9464,female,51,N,Non_Verified,Heterosexual,Switch,Nobody,0,1708,25.8.2012,0,0:00:00,0,0,0,unknown_risk
9465,male,34,S,Non_Verified,Heterosexual,Switch,Women,14,351,25.8.2012,21,0:00:00,0,0,0,unknown_risk
9467,male,56,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1708,25.8.2012,0,0:00:00,0,0,0,unknown_risk
9468,male,38,C,Non_Verified,bisexual,Submisive,Men_and_Women,0,1581,25.8.2012,0,0:00:00,0,0,0,unknown_risk
9470,female,26,K,Non_Verified,Heterosexual,Dominant,Nobody,0,1456,25.8.2012,0,0:00:00,0,0,0,unknown_risk
9473,male,34,F,Non_Verified,Homosexual,Dominant,Nobody,0,1708,25.8.2012,0,0:00:00,0,0,0,unknown_risk
9475,male,55,B,Non_Verified,Homosexual,Switch,Nobody,0,1708,25.8.2012,0,0:00:00,0,0,0,unknown_risk
9476,male,37,K,Non_Verified,Heterosexual,Dominant,Nobody,0,1525,25.8.2012,0,0:00:00,1,0,0,unknown_risk
9477,female,52,H,Non_Verified,Heterosexual,Dominant,Men,0,1683,25.8.2012,0,0:00:00,0,0,0,unknown_risk
9478,female,39,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1708,25.8.2012,0,0:00:00,0,0,0,unknown_risk
9481,female,28,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1708,25.8.2012,0,0:00:00,0,0,0,unknown_risk
9483,male,30,A,Non_Verified,Heterosexual,Switch,Nobody,35,1087,25.8.2012,1,2:29:00,0,0,8,unknown_risk
9484,male,31,A,Non_Verified,Heterosexual,Dominant,Women,0,1642,25.8.2012,0,0:00:00,0,0,0,unknown_risk
9489,male,29,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1708,25.8.2012,0,0:00:00,0,0,0,unknown_risk
9490,female,30,A,Non_Verified,Heterosexual,Switch,Nobody,0,1708,25.8.2012,0,0:00:00,0,0,0,unknown_risk
9491,female,53,A,Verified,bisexual,Dominant,Men,34,166,25.8.2012,95,10:33:00,0,0,0,unknown_risk
9496,female,29,L,Non_Verified,Heterosexual,Switch,Nobody,0,338,25.8.2012,0,0:00:00,0,0,0,unknown_risk
9501,male,41,A,Non_Verified,bisexual,Switch,Nobody,0,46,25.8.2012,0,0:00:00,0,0,0,unknown_risk
9504,female,37,A,Non_Verified,Homosexual,Switch,Nobody,0,1698,25.8.2012,0,0:00:00,0,0,0,unknown_risk
9507,female,25,A,Verified,bisexual,Switch,Men_and_Women,157,10,25.8.2012,116,271:49:00,1,0,3,unknown_risk
9509,male,41,B,Non_Verified,Heterosexual,Submisive,Women,30,22,26.8.2012,0,0:00:00,0,0,0,unknown_risk
9512,male,36,A,Non_Verified,Heterosexual,Dominant,Women,0,1689,26.8.2012,0,0:00:00,0,0,0,unknown_risk
9513,male,35,A,Non_Verified,bisexual,Switch,Nobody,0,1707,26.8.2012,0,0:00:00,0,0,0,unknown_risk
9516,male,35,D,Non_Verified,Heterosexual,Dominant,Nobody,0,109,26.8.2012,0,0:04:00,0,0,0,unknown_risk
9520,male,29,J,Non_Verified,Heterosexual,Dominant,Women,20,3,26.8.2012,8,24:21:00,1,0,0,unknown_risk
9521,female,54,L,Non_Verified,bisexual,Submisive,Nobody,0,1707,26.8.2012,0,0:00:00,0,0,0,unknown_risk
9522,male,41,L,Non_Verified,Heterosexual,Dominant,Women,25,1693,26.8.2012,0,0:00:00,0,0,7,unknown_risk
9523,male,40,L,Non_Verified,Heterosexual,Dominant,Nobody,0,1707,26.8.2012,0,0:00:00,0,0,0,unknown_risk
9524,male,39,N,Non_Verified,Heterosexual,Dominant,Women,0,1568,26.8.2012,0,0:00:00,0,0,0,unknown_risk
9525,male,31,L,Non_Verified,Heterosexual,Submisive,Women,15,1402,26.8.2012,0,0:00:00,1,0,0,unknown_risk
9526,male,58,H,Non_Verified,Heterosexual,Submisive,Nobody,0,550,26.8.2012,0,0:01:00,0,2,0,unknown_risk
9527,male,47,D,Non_Verified,Heterosexual,Submisive,Women,73,2,26.8.2012,61,0:00:00,0,0,3,unknown_risk
9528,male,52,A,Non_Verified,Heterosexual,Submisive,Women,25,655,26.8.2012,0,0:00:00,0,0,6,unknown_risk
9529,male,33,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1661,26.8.2012,0,0:00:00,0,0,0,unknown_risk
953,male,42,A,Non_Verified,Heterosexual,Dominant,Women,31,5,12.5.2010,6,49:27:00,0,0,0,unknown_risk
9531,male,43,L,Non_Verified,Heterosexual,Switch,Nobody,85,107,26.8.2012,6,6:19:00,0,0,9,unknown_risk
9533,female,49,A,Non_Verified,Heterosexual,Submisive,Nobody,4,258,26.8.2012,4,0:00:00,0,0,0,unknown_risk
9537,male,43,M,Non_Verified,Heterosexual,Switch,Nobody,0,1193,26.8.2012,0,0:00:00,0,0,0,unknown_risk
9538,male,53,S,Non_Verified,Heterosexual,Dominant,Nobody,0,4,27.8.2012,0,0:41:00,0,0,0,unknown_risk
9539,male,38,A,Non_Verified,Heterosexual,Switch,Nobody,0,467,27.8.2012,0,0:00:00,0,0,0,unknown_risk
9540,female,32,L,Non_Verified,Heterosexual,Submisive,Nobody,0,1706,27.8.2012,0,0:00:00,0,0,0,unknown_risk
9543,male,37,A,Non_Verified,Homosexual,Submisive,Men,15,1700,27.8.2012,0,0:00:00,0,0,0,unknown_risk
9547,male,41,A,Verified,Heterosexual,Dominant,Nobody,175,49,27.8.2012,0,10:27:00,1,4,2,unknown_risk
9552,male,38,G,Non_Verified,Heterosexual,Switch,Women,0,315,27.8.2012,0,1:04:00,0,0,0,unknown_risk
9553,male,35,A,Non_Verified,Heterosexual,Switch,Nobody,15,1277,27.8.2012,0,0:00:00,1,0,0,unknown_risk
9554,male,42,C,Non_Verified,bisexual,Submisive,Men,15,1,27.8.2012,0,0:42:00,11,0,0,unknown_risk
9554,male,42,C,Non_Verified,bisexual,Submisive,Men,15,1,27.8.2012,0,0:42:00,11,0,0,unknown_risk
9555,male,29,E,Non_Verified,Heterosexual,Dominant,Nobody,0,1691,27.8.2012,0,1:10:00,0,0,0,unknown_risk
9556,male,29,O,Non_Verified,bisexual,Submisive,Nobody,0,1706,27.8.2012,0,0:00:00,0,0,0,unknown_risk
9557,male,31,B,Non_Verified,Homosexual,Dominant,Nobody,0,1706,27.8.2012,0,0:00:00,0,0,0,unknown_risk
9558,female,34,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1697,27.8.2012,0,0:00:00,0,0,0,unknown_risk
9560,male,35,L,Non_Verified,Heterosexual,Dominant,Women,0,1689,27.8.2012,0,3:03:00,0,0,0,unknown_risk
9563,male,44,E,Non_Verified,bisexual,Submisive,Nobody,0,1442,27.8.2012,0,0:00:00,0,0,0,unknown_risk
9564,male,25,B,Non_Verified,Heterosexual,Dominant,Women,15,1199,27.8.2012,0,0:00:00,0,0,0,unknown_risk
9566,male,43,B,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,0,537,27.8.2012,0,18:26:00,1,0,0,unknown_risk
9567,male,46,A,Non_Verified,bisexual,Submisive,Nobody,0,6,27.8.2012,0,0:00:00,0,0,0,unknown_risk
9568,female,34,A,Non_Verified,bisexual,Submisive,Nobody,0,1691,27.8.2012,0,0:00:00,0,0,0,unknown_risk
9569,male,53,B,Non_Verified,Heterosexual,Submisive,Nobody,15,480,27.8.2012,0,45:19:00,1,0,0,unknown_risk
9570,male,50,M,Non_Verified,Heterosexual,Dominant,Women,0,427,27.8.2012,0,0:23:00,1,0,0,unknown_risk
9571,male,32,J,Non_Verified,Heterosexual,Dominant,Women,22,70,27.8.2012,9,0:30:00,0,0,0,unknown_risk
9572,male,40,L,Non_Verified,Heterosexual,Dominant,Women,15,1567,27.8.2012,0,0:00:00,1,0,0,unknown_risk
9573,male,40,A,Non_Verified,Heterosexual,Dominant,Nobody,15,993,27.8.2012,0,68:26:00,0,0,0,unknown_risk
9575,male,37,A,Verified,Heterosexual,Submisive,Nobody,235,45,27.8.2012,64,0:00:00,0,3,7,unknown_risk
9576,male,29,A,Non_Verified,Heterosexual,Submisive,Nobody,15,53,27.8.2012,0,0:00:00,0,0,0,unknown_risk
9577,male,42,E,Non_Verified,Heterosexual,Submisive,Nobody,0,143,27.8.2012,0,0:00:00,0,0,0,unknown_risk
9579,male,59,A,Non_Verified,bisexual,Dominant,Nobody,0,1700,27.8.2012,0,0:00:00,0,0,0,unknown_risk
958,female,51,A,Non_Verified,bisexual,Submisive,Nobody,0,2360,13.5.2010,0,0:00:00,0,0,0,unknown_risk
9581,male,33,J,Non_Verified,bisexual,Switch,Nobody,15,62,27.8.2012,0,0:00:00,0,0,0,unknown_risk
9582,male,35,S,Non_Verified,Homosexual,Submisive,Nobody,15,1654,27.8.2012,0,0:00:00,0,0,0,unknown_risk
9589,male,49,J,Non_Verified,Heterosexual,Dominant,Nobody,0,650,27.8.2012,0,2:36:00,0,0,0,unknown_risk
959,male,38,A,Non_Verified,Heterosexual,Dominant,Nobody,0,2309,13.5.2010,0,0:00:00,0,0,0,unknown_risk
9590,male,72,A,Non_Verified,Heterosexual,Dominant,Nobody,0,12,27.8.2012,0,0:00:00,0,0,0,unknown_risk
9592,male,43,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1706,27.8.2012,0,0:00:00,0,0,0,unknown_risk
9593,female,46,O,Non_Verified,Heterosexual,Submisive,Nobody,0,1706,27.8.2012,0,0:00:00,0,0,0,unknown_risk
9594,female,24,G,Non_Verified,Heterosexual,Submisive,Men,15,4,28.8.2012,0,1:39:00,0,0,0,unknown_risk
9597,male,31,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1704,28.8.2012,0,0:00:00,0,0,0,unknown_risk
9600,male,26,B,Non_Verified,Heterosexual,Dominant,Nobody,0,1655,28.8.2012,0,0:00:00,1,0,0,unknown_risk
9601,male,28,L,Non_Verified,bisexual,Switch,Nobody,0,1671,28.8.2012,0,0:00:00,0,0,0,unknown_risk
9602,female,29,A,Non_Verified,Heterosexual,Submisive,Men,0,1641,28.8.2012,0,0:00:00,0,0,0,unknown_risk
9603,male,24,C,Non_Verified,Heterosexual,Dominant,Nobody,0,1550,28.8.2012,0,0:00:00,0,0,0,unknown_risk
9604,male,38,L,Non_Verified,Heterosexual,Dominant,Nobody,0,1698,28.8.2012,0,0:00:00,0,0,0,unknown_risk
9605,male,44,B,Non_Verified,Heterosexual,Switch,Nobody,0,1705,28.8.2012,0,0:00:00,0,0,0,unknown_risk
9606,female,25,A,Non_Verified,bisexual,Dominant,Nobody_but_maybe,15,771,28.8.2012,0,0:06:00,0,0,0,unknown_risk
9607,male,27,K,Non_Verified,bicurious,Submisive,Nobody,15,1571,28.8.2012,0,0:52:00,1,0,0,unknown_risk
9608,male,38,A,Non_Verified,Homosexual,Switch,Nobody_but_maybe,0,8,28.8.2012,0,0:00:00,0,0,0,unknown_risk
9609,male,33,M,Non_Verified,Heterosexual,Dominant,Nobody,0,1576,28.8.2012,0,0:00:00,0,0,0,unknown_risk
9611,female,24,C,Non_Verified,bisexual,Switch,Nobody,15,803,28.8.2012,0,0:00:00,0,0,0,unknown_risk
9612,male,22,N,Non_Verified,Heterosexual,Dominant,Nobody,0,1705,28.8.2012,0,0:00:00,0,0,0,unknown_risk
9614,male,38,C,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,85,8,28.8.2012,0,1:31:00,0,10,0,unknown_risk
9616,male,55,J,Non_Verified,bicurious,Submisive,Nobody,0,1324,28.8.2012,0,0:00:00,0,0,0,unknown_risk
9617,male,37,A,Non_Verified,bisexual,Switch,Nobody,15,121,28.8.2012,0,1:27:00,0,0,0,unknown_risk
9618,male,37,F,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,0,1,28.8.2012,0,1:34:00,0,0,0,unknown_risk
9620,female,22,E,Non_Verified,bisexual,Switch,Nobody,0,1705,28.8.2012,0,0:00:00,0,0,0,unknown_risk
9621,female,31,A,Non_Verified,bisexual,Submisive,Nobody,0,983,28.8.2012,0,0:00:00,0,0,0,unknown_risk
9623,male,32,J,Verified,Heterosexual,Submisive,Women,170,1,28.8.2012,0,157:18:00,1,5,4,unknown_risk
9625,male,24,C,Non_Verified,Heterosexual,Switch,Nobody,0,1456,28.8.2012,0,0:00:00,0,0,0,unknown_risk
9627,male,24,A,Non_Verified,Heterosexual,Submisive,Nobody,15,792,28.8.2012,0,0:00:00,2,0,0,unknown_risk
9628,male,37,K,Non_Verified,bisexual,Submisive,Women,15,1699,28.8.2012,0,0:01:00,0,0,0,unknown_risk
9629,male,44,L,Non_Verified,Heterosexual,Switch,Nobody,0,1705,28.8.2012,0,0:00:00,0,0,0,unknown_risk
963,male,34,G,Non_Verified,bisexual,Submisive,Nobody,30,8,14.5.2010,0,0:00:00,0,0,0,unknown_risk
9630,male,35,G,Non_Verified,Heterosexual,Submisive,Nobody,15,1704,28.8.2012,0,0:00:00,0,0,0,unknown_risk
9631,male,39,A,Non_Verified,Heterosexual,Switch,Nobody,0,1670,28.8.2012,0,0:00:00,0,0,0,unknown_risk
9633,male,45,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1699,29.8.2012,0,0:01:00,0,0,0,unknown_risk
9634,male,58,M,Non_Verified,Heterosexual,Dominant,Nobody,0,1184,29.8.2012,0,0:00:00,1,0,0,unknown_risk
9635,male,29,A,Non_Verified,Homosexual,Switch,Nobody,45,1656,29.8.2012,0,0:00:00,0,0,12,unknown_risk
9636,male,40,A,Non_Verified,Heterosexual,Dominant,Nobody,24,1146,29.8.2012,9,13:53:00,0,0,0,unknown_risk
9637,female,30,A,Non_Verified,bicurious,Submisive,Nobody,0,1704,29.8.2012,0,0:00:00,0,0,0,unknown_risk
9638,male,29,L,Non_Verified,Heterosexual,Switch,Women,0,1702,29.8.2012,0,0:00:00,0,0,0,unknown_risk
964,male,32,B,Non_Verified,Heterosexual,Switch,Nobody,15,97,14.5.2010,0,0:00:00,0,0,0,unknown_risk
9640,male,26,L,Non_Verified,Heterosexual,Switch,Nobody,0,1704,29.8.2012,0,0:00:00,0,0,0,unknown_risk
9641,male,44,M,Non_Verified,Heterosexual,Dominant,Women,0,139,29.8.2012,0,0:00:00,0,0,0,unknown_risk
9642,male,51,J,Non_Verified,Heterosexual,Submisive,Nobody,0,1704,29.8.2012,0,0:00:00,0,0,0,unknown_risk
9643,male,32,A,Non_Verified,Heterosexual,Switch,Nobody,0,56,29.8.2012,0,0:00:00,1,0,0,unknown_risk
9644,male,31,A,Non_Verified,Heterosexual,Dominant,Women,0,1700,29.8.2012,0,0:00:00,0,0,0,unknown_risk
9645,male,55,A,Non_Verified,bisexual,Submisive,Nobody,0,1481,29.8.2012,0,0:00:00,0,0,0,unknown_risk
9647,male,46,C,Non_Verified,Heterosexual,Dominant,Nobody,0,1689,29.8.2012,0,0:00:00,0,0,0,unknown_risk
9649,male,31,A,Non_Verified,bicurious,Switch,Nobody,0,1704,29.8.2012,0,0:00:00,0,0,0,unknown_risk
9650,female,42,A,Non_Verified,bisexual,Switch,Nobody,0,1673,29.8.2012,0,0:00:00,0,0,0,unknown_risk
9651,male,44,O,Non_Verified,bisexual,Submisive,Nobody,0,1704,29.8.2012,0,0:00:00,0,0,0,unknown_risk
9652,female,36,A,Non_Verified,bisexual,Switch,Nobody,0,1701,29.8.2012,0,0:00:00,1,0,0,unknown_risk
9653,male,34,A,Non_Verified,Heterosexual,Switch,Nobody,0,1704,29.8.2012,0,0:00:00,0,0,0,unknown_risk
9655,male,30,G,Non_Verified,bisexual,Switch,Nobody,0,1701,29.8.2012,0,0:00:00,0,0,0,unknown_risk
9657,male,52,B,Non_Verified,Heterosexual,Dominant,Nobody,0,1668,29.8.2012,0,0:00:00,0,0,0,unknown_risk
9658,male,66,A,Non_Verified,Heterosexual,Submisive,Women,15,522,29.8.2012,0,0:00:00,0,0,0,unknown_risk
9660,male,31,B,Non_Verified,Homosexual,Dominant,Nobody,15,183,29.8.2012,0,0:00:00,0,0,0,unknown_risk
9662,male,31,A,Non_Verified,Homosexual,Submisive,Nobody,15,1696,29.8.2012,0,0:00:00,0,0,0,unknown_risk
9663,male,35,A,Non_Verified,Heterosexual,Dominant,Women,0,1077,29.8.2012,0,0:00:00,0,0,0,unknown_risk
9664,male,26,H,Non_Verified,Heterosexual,Dominant,Nobody,0,1704,29.8.2012,0,0:00:00,0,0,0,unknown_risk
9665,female,28,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1704,29.8.2012,0,0:00:00,0,0,0,unknown_risk
9666,male,52,D,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,15,76,29.8.2012,0,0:00:00,0,0,0,unknown_risk
9668,male,50,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1704,29.8.2012,0,0:00:00,0,0,0,unknown_risk
9670,male,38,B,Non_Verified,Heterosexual,Dominant,Women,0,906,30.8.2012,0,17:12:00,1,0,0,unknown_risk
9671,male,25,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1703,30.8.2012,0,0:00:00,0,0,0,unknown_risk
9672,male,43,E,Non_Verified,Heterosexual,Dominant,Women,0,577,30.8.2012,0,0:34:00,1,0,0,unknown_risk
9673,male,42,B,Non_Verified,Heterosexual,Switch,Women,15,50,30.8.2012,0,0:00:00,1,0,5,unknown_risk
9677,female,29,M,Non_Verified,bisexual,Submisive,Men,16,57,30.8.2012,1,0:33:00,0,0,4,unknown_risk
9679,male,43,A,Non_Verified,Heterosexual,Submisive,Women,50,374,30.8.2012,1,0:00:00,0,0,0,unknown_risk
9680,male,40,A,Non_Verified,bicurious,Switch,Men_and_Women,0,1541,30.8.2012,0,0:00:00,0,0,0,unknown_risk
9682,male,37,A,Non_Verified,Heterosexual,Dominant,Nobody,15,1015,30.8.2012,0,0:00:00,0,0,0,unknown_risk
9684,male,33,A,Non_Verified,Homosexual,Submisive,Nobody,0,1698,30.8.2012,0,0:00:00,0,0,0,unknown_risk
9685,male,34,A,Non_Verified,Heterosexual,Dominant,Nobody,0,1693,30.8.2012,0,2:29:00,0,0,0,unknown_risk
9686,male,34,G,Non_Verified,Heterosexual,Dominant,Women,0,506,30.8.2012,0,0:00:00,0,0,0,unknown_risk
9689,male,41,G,Non_Verified,Heterosexual,Dominant,Nobody,0,1643,30.8.2012,0,0:08:00,0,0,0,unknown_risk
9691,female,53,A,Non_Verified,bisexual,Dominant,Nobody,0,1690,30.8.2012,0,0:00:00,0,0,0,unknown_risk
9692,male,32,A,Non_Verified,bisexual,Switch,Nobody,6,963,30.8.2012,2,0:00:00,0,0,3,unknown_risk
9693,female,30,A,Non_Verified,Heterosexual,Switch,Men,0,1581,30.8.2012,0,3:07:00,0,0,0,unknown_risk
9694,male,44,D,Non_Verified,Homosexual,Dominant,Nobody,0,475,30.8.2012,0,0:06:00,1,0,0,unknown_risk
9695,male,49,B,Non_Verified,Heterosexual,Dominant,Nobody,0,834,30.8.2012,0,0:00:00,0,0,0,unknown_risk
9696,male,27,S,Non_Verified,bicurious,Submisive,Nobody,15,465,30.8.2012,0,0:00:00,2,0,0,unknown_risk
9697,male,40,A,Non_Verified,Heterosexual,Submisive,Women,-20,480,30.8.2012,0,0:00:00,1,0,0,unknown_risk
9698,female,46,G,Non_Verified,Heterosexual,Submisive,Nobody,0,174,30.8.2012,0,0:10:00,0,0,0,unknown_risk
9700,female,44,H,Non_Verified,Heterosexual,Submisive,Nobody,0,1703,30.8.2012,0,0:00:00,0,0,0,unknown_risk
9701,female,40,G,Non_Verified,bisexual,Switch,Nobody,0,1703,30.8.2012,0,0:00:00,0,0,0,unknown_risk
9703,male,53,A,Non_Verified,Heterosexual,Submisive,Women,15,15,30.8.2012,0,2:17:00,0,0,0,unknown_risk
9706,female,23,B,Non_Verified,Heterosexual,Submisive,Nobody,15,1613,30.8.2012,0,0:00:00,0,0,0,unknown_risk
9709,male,44,G,Non_Verified,Heterosexual,Switch,Nobody,0,718,30.8.2012,0,1:48:00,0,0,0,unknown_risk
9710,female,24,B,Non_Verified,Homosexual,Submisive,Women,0,1703,30.8.2012,0,0:00:00,0,0,0,unknown_risk
9712,male,40,A,Non_Verified,Heterosexual,Submisive,Nobody,125,1416,31.8.2012,0,3:35:00,0,0,40,unknown_risk
9713,male,32,A,Non_Verified,Heterosexual,Dominant,Nobody_but_maybe,0,603,31.8.2012,0,3:36:00,0,0,0,unknown_risk
9714,male,44,D,Non_Verified,Heterosexual,Dominant,Nobody,0,1702,31.8.2012,0,0:00:00,0,0,0,unknown_risk
9715,male,32,H,Non_Verified,Heterosexual,Dominant,Nobody,0,1625,31.8.2012,0,0:00:00,0,0,0,unknown_risk
9716,male,23,S,Non_Verified,Heterosexual,Submisive,Nobody,20,319,31.8.2012,5,0:00:00,0,0,0,unknown_risk
9718,male,38,S,Non_Verified,bicurious,Submisive,Nobody,51,159,31.8.2012,43,0:00:00,0,0,0,unknown_risk
972,male,29,A,Non_Verified,Heterosexual,Switch,Women,0,14,16.5.2010,0,2:12:00,0,0,0,unknown_risk
9720,male,30,A,Non_Verified,bisexual,Submisive,Men_and_Women,15,94,31.8.2012,0,0:00:00,0,0,0,unknown_risk
9722,female,45,A,Non_Verified,Heterosexual,Submisive,Nobody,0,1565,31.8.2012,0,0:00:00,0,0,0,unknown_risk
9725,male,37,A,Non_Verified,bicurious,Submisive,Women,4,57,31.8.2012,6,2:58:00,0,0,0,unknown_risk
9729,male,27,B,Non_Verified,Heterosexual,Dominant,Women,15,1,31.8.2012,0,0:00:00,0,0,0,unknown_risk
973,male,36,G,Non_Verified,bisexual,Dominant,Nobody,15,1255,16.5.2010,0,2:20:00,0,0,0,unknown_risk
9730,male,52,A,Non_Verified,Heterosexual,Switch,Nobody,0,823,31.8.2012,0,0:00:00,0,0,0,unknown_risk
9732,male,44,O,Non_Verified,bisexual,Submisive,Nobody,0,46,31.8.2012,0,0:00:00,0,0,0,unknown_risk
9733,female,51,A,Non_Verified,Heterosexual,Submisive,Nobody,16,1080,31.8.2012,1,0:29:00,0,0,0,unknown_risk
9734,male,26,A,Non_Verified,Heterosexual,Dominant,Men_and_Women,0,1586,31.8.2012,0,0:00:00,0,0,0,unknown_risk
9737,male,41,H,Non_Verified,Heterosexual,Submisive,Nobody,0,1702,31.8.2012,0,0:00:00,0,0,0,unknown_risk
974,male,42,G,Non_Verified,Heterosexual,Dominant,Nobody,0,1755,16.5.2010,0,0:00:00,0,0,0,unknown_risk
9742,male,50,S,Non_Verified,Heterosexual,Dominant,Nobody,11,673,31.8.2012,1,0:00:00,0,0,2,unknown_risk
